subject,compatibility,ratings,ratings_raw,rts,insula,rcz,insula_neurosynth,acc_neurosynth,dacc_neurosynth
13,1,36.00935749,257.14,0.387,-6.176148515,-4.984282945,-5.598980761,-5.236033306,-3.62351941
13,1,-116.4297036,81.01,0.482,3.751257589,-0.956140006,2.923485923,-0.17114725,-0.384828968
13,1,62.13697645,274.29,0.423,-3.996779718,-3.97737493,-3.906625527,-1.376265198,-0.905455567
13,1,19.85205576,226.02,0.447,-1.330934082,-0.160943298,0.101974162,-2.652540863,-1.396585283
13,1,67.89765102,276.31,0.438,-2.468650435,-0.84198308,-1.931653509,-1.178265511,-0.016080326
13,1,110.2788014,279.04,0.597,4.362632406,-0.443672122,4.828233731,4.220623083,3.268415778
13,1,23.18370936,246.06,0.38,4.364675296,-1.633677396,3.849185455,0.122220955,-0.336501964
13,1,-151.0241083,48.66,0.473,0.347526103,-2.239690476,0.488181484,-3.43788977,-3.588017381
13,1,-47.46758691,178.9,0.366,-3.181883561,-0.852884245,-2.72019884,-6.0535101,-3.756526628
13,1,34.34086524,236.02,0.465,-1.711980532,-0.691301815,-1.068922601,-1.386034826,-1.015975452
13,1,-3.446489356,187.26,0.509,-0.883287198,-1.938106026,-1.637583354,-4.360305011,-3.86239581
13,1,46.02298192,276.63,0.349,1.667561751,3.069208547,1.525750661,0.721958051,2.67865919
13,1,35.25697645,247.41,0.423,-0.585721313,1.40718369,0.064072557,-1.547555886,-0.183576028
13,1,-41.95327513,142.02,0.536,4.336455444,5.268149426,3.64484643,1.421224374,0.988952173
13,1,-96.62716392,97.82,0.494,-1.98320124,0.460613467,-1.987379587,-7.537346959,-5.334136823
13,1,23.52568019,239.17,0.409,-3.008579951,0.266808801,-3.961077517,-5.872306854,-3.505259522
13,1,66.94759815,279.35,0.422,-0.911278247,2.693325626,-0.576534392,-0.753961612,-0.560988945
13,1,57.64521711,261.07,0.458,2.56481911,3.949688601,1.937185556,-1.443349199,-0.391433331
13,1,-27.15607915,179.76,0.444,0.394791523,2.563111298,1.132667774,1.982467808,0.399776324
13,1,73.39019068,278.81,0.45,1.551644146,4.263156088,2.52264685,6.665003836,6.497520716
13,1,33.12329915,239.79,0.445,5.210178074,2.044810691,5.218560505,6.140839338,4.226803484
13,1,-40.67504725,182.7,0.378,5.338342265,1.502613019,5.347071314,6.35624665,5.403005248
13,1,63.13273033,265.56,0.462,-0.742235139,2.358016982,0.03685674,2.678281598,2.241992891
13,2,0.191446845,157.98,0.641,-0.218713967,-1.362958305,-0.240545255,-0.924052973,-1.564560025
13,2,-26.14794424,180.02,0.447,-0.599965968,-1.789285042,-1.818666829,-1.650551802,0.043660658
13,2,-63.21675372,147.44,0.429,0.093341213,-0.573515479,-0.073061623,-0.294740902,-0.028100568
13,2,36.37475404,227.58,0.507,1.623393219,-0.253996261,1.342453694,1.73513546,1.288021061
13,2,13.57987344,242.94,0.354,1.858656863,-3.513709332,1.446894999,-1.993942518,-2.772971184
13,2,-10.3588303,215.51,0.368,2.143318879,0.489028438,1.502560902,-0.136937453,0.368313848
13,2,6.118630048,234.98,0.356,-0.355331569,-1.657332846,-0.344978285,-1.82985872,-1.255983984
13,2,-69.95178016,142.7,0.421,1.087171219,-0.458155863,1.273060824,-1.719925484,-1.452273737
13,2,-85.6225076,134.76,0.39,2.723581466,3.489679588,3.076356518,0.782388787,0.593982874
13,2,0.036671994,188,0.52,1.431043935,2.858659111,2.103178027,3.968906045,3.67337005
13,2,-51.74638361,130.98,0.541,1.584355494,0.734922482,2.013262146,0.205428626,0.160610713
13,2,34.01598465,273.85,0.312,1.154525624,-3.596584031,0.254829797,-2.602724627,-1.860735958
13,2,84.03038939,321.62,0.321,4.089073181,2.525561678,3.917954993,1.588077068,1.151842054
13,2,3.068630048,231.93,0.356,0.456895118,0.563301635,0.370996495,-0.333528099,0.806521265
13,2,37.07562732,256.71,0.393,0.638459269,0.351880877,0.388896616,-3.748979941,-4.253757031
13,2,30.92292904,265.52,0.333,3.173888282,0.032662991,2.745776588,-0.938142381,-0.70425102
13,2,-10.82742829,203.57,0.414,0.858306899,0.049467803,0.48931466,1.613533032,0.971765843
13,2,-87.04680659,127.6,0.413,2.522607847,0.180111689,2.165680119,-0.12390037,-0.416941229
13,2,-132.2169123,90.41,0.381,1.589478972,2.729145497,2.153952369,0.858062213,0.739164881
13,2,-163.3293991,58.3,0.385,2.36070221,0.180919372,1.88560141,-2.300865556,-0.835058317
13,2,-149.8769652,76.74,0.365,-3.232065195,-2.365985356,-2.979051197,-4.358482227,-4.012030757
13,2,95.63044226,329.23,0.337,0.312647869,-0.761952072,0.186680175,-5.699335709,-5.742875742
13,2,38.83511137,250.24,0.426,-0.498032132,-1.064827517,-0.347526923,-6.600594878,-3.702803493
13,2,-17.08856593,188.83,0.448,6.134703172,4.574957007,6.084404182,2.431491052,3.417335471
13,2,28.51806123,253.14,0.373,0.962966674,1.499540398,0.95387061,2.986614347,3.070061523
13,2,93.90692358,310.05,0.407,3.982250766,2.101790419,3.750457668,-2.3997887,-2.197109596
13,2,79.26511137,290.67,0.426,0.495563836,-3.637560713,-0.934846523,2.305623738,3.122825791
13,2,84.23832559,288.91,0.453,-0.77278452,-0.635553414,-0.960802654,0.755486805,-0.031037241
13,2,8.976354757,220.88,0.424,-0.018719762,0.928077409,0.596998418,-0.230902089,-0.058591868
13,2,-16.19810286,201.94,0.399,1.974045064,-0.741190713,0.712122692,-4.779480875,-4.09821728
13,2,44.5801378,253.99,0.434,-0.56687998,-0.141553164,-1.129517634,-7.716588259,-6.048153577
13,2,9.655005621,229.04,0.394,1.950734526,1.127652961,1.433946986,0.583458961,-0.24191617
13,2,-49.21945199,176.4,0.369,0.376827518,1.376379189,0.217696494,1.594976197,1.197607489
13,2,-90.66696521,135.95,0.365,3.710249298,3.237629752,4.050704497,2.381116219,0.63113502
13,2,67.24251884,285.63,0.398,0.162611138,3.784856508,0.267474411,1.139088988,0.534802821
13,2,106.0120029,316.17,0.431,3.197674933,0.956956613,2.558518946,-0.734317809,-1.354242273
13,2,44.45070663,258.1,0.417,-0.592892735,2.663551243,0.208636834,1.816176519,1.337742163
13,2,63.42578593,271.09,0.441,0.476728926,2.164098895,1.400252127,2.064178754,2.091991839
13,2,-20.96099984,179.97,0.468,4.890072019,7.029046435,4.237573904,4.801456456,4.856225338
13,2,62.38521711,265.81,0.458,-0.618495597,-3.436411763,-0.800550338,-0.268300645,-0.375297768
13,2,-2.59043102,202.58,0.451,-1.991550154,1.980352289,-0.719779392,0.785067551,0.294901562
13,2,-50.62742829,163.77,0.414,-0.997284154,0.624693653,0.058215469,-4.003468931,-1.913332376
13,2,-89.62939912,132,0.385,-0.058547834,0.607505328,0.062790334,-4.247573704,-2.659621029
13,2,71.47552157,299.09,0.361,-0.293498364,2.20047792,0.079755871,-0.353442819,-0.060900812
13,2,59.11733378,291.47,0.342,-0.486641173,-2.031484667,-0.616913631,-1.855745427,-1.581078148
13,2,-49.03789137,153.14,0.463,1.917247778,-1.154429215,1.368806623,-2.430612652,-2.037234852
13,2,13.11900016,214.05,0.468,-4.287361082,-1.771139637,-4.037567484,-3.181996144,-2.998410028
13,2,57.41246597,279.79,0.382,4.772366361,-0.836590504,4.723675251,0.627139314,0.219459118
13,2,66.91138119,276.82,0.432,1.887292329,-1.088461503,2.570066172,3.300078947,2.206883261
13,2,-78.92359237,128.99,0.44,1.524151416,-0.278147199,2.424043491,4.38063781,3.364235242
13,2,-17.22426694,194.43,0.425,5.130297071,3.930111722,5.583714616,4.482172027,4.116521141
13,2,-30.21991507,183.18,0.418,2.59675696,3.698532625,3.205570966,2.909786478,1.727083964
13,2,57.19189714,275.33,0.399,1.542843307,-1.883549278,1.28797754,-0.684759658,-0.961948439
13,2,28.89263736,191.17,0.623,1.976257839,-0.049096513,1.107651745,-1.876474474,-2.42695811
13,2,70.96489988,298.33,0.362,3.987766893,0.69089837,4.184222329,7.227727234,6.577914901
13,2,62.09267746,268.51,0.446,-0.030348744,0.369122677,0.489073289,0.030212308,-0.315231503
13,2,4.161222575,226.04,0.384,-3.009827727,1.282715935,-1.479086185,-2.286995076,-1.402290857
13,2,-30.54359237,177.37,0.44,-3.030134119,-2.925019703,-2.177211565,-3.920455515,-3.788806174
13,2,91.94319341,306.59,0.413,-0.186947642,1.810454985,-0.048996162,-4.955481753,-5.002699189
13,2,-4.975563202,210.17,0.411,-2.265186758,1.97181698,-1.812494491,-2.356131317,-1.606033567
13,2,-125.5884073,68.36,0.496,-9.364719567,-8.894521738,-9.878635836,-9.092730612,-9.3474107
13,2,-2.153235038,225.96,0.359,2.243924064,6.076635135,2.850518052,-0.600505468,0.07741675
13,2,-90.87178016,121.78,0.421,-0.317067819,1.852682198,0.447132398,-2.463255152,-1.747819192
13,2,-53.46748116,164.92,0.398,1.012743254,1.731328709,0.758506578,-4.642438322,-4.326209027
13,2,78.10138119,288.01,0.432,-1.970007693,-0.018182449,-1.834267935,-2.225545254,-1.375784841
13,2,29.11743953,253.49,0.374,-1.403738516,-1.814506036,-1.920287842,1.324943559,0.33587146
13,2,52.41630188,268.31,0.408,-0.27996206,4.077736403,0.801450171,1.529895701,1.968234925
13,2,42.59573306,254.25,0.425,1.41824583,-0.106307386,1.232159375,0.457325604,0.623259798
14,0,71.90504042,325.42,0.584,3.554662188,0.051875731,2.077356361,-3.437758019,-2.366152161
14,0,29.57752916,326.82,0.393,1.340840655,1.636048635,1.310524605,1.370294167,0.894836158
14,0,-18.98883174,276.88,0.399,5.611440031,2.45934946,5.62315166,3.008068666,1.193717617
14,0,-38.88035054,258.82,0.391,-3.05711686,0.356031863,-3.447770685,-4.615897968,-4.373438954
14,0,46.11572464,336.49,0.423,-2.363650615,-5.372693338,-5.176896603,3.849270761,3.771628544
14,0,20.37767202,321.97,0.374,1.248086642,-2.599971643,-1.641673315,1.421915569,2.763317341
14,0,21.77873217,323.6,0.373,8.088827259,0.523775293,5.949612617,-1.730081193,-1.733173149
14,0,36.03222841,332.13,0.398,-2.032384623,-2.280857503,-4.569683528,-7.484117121,-7.605642733
14,0,5.829333671,309.94,0.363,-3.272827399,0.818073728,-4.609839177,-1.781559829,-0.136642503
14,0,22.37936374,311.38,0.429,-6.210802555,0.00431367,-6.076643479,-3.130665138,-1.596669259
14,0,-33.08370392,274.69,0.347,-3.295599283,-0.084312318,-4.98900162,-2.922815487,-1.796157144
14,0,-20.87854603,283.69,0.361,-3.865129665,1.150724026,-2.009569124,0.458589991,-1.700089439
14,0,-1.075508435,299.83,0.377,2.285962393,5.184829524,4.592943907,0.333581463,-0.351819986
14,0,-56.01430543,249.47,0.357,2.09213376,-0.620153189,-0.455045878,-5.825895786,-4.569191041
14,0,15.04661187,316.41,0.375,-1.447935645,-2.178378755,-1.765045908,-4.908662394,-4.226934495
14,0,0.434897564,249.6,0.603,7.423499107,3.285511996,7.246403289,2.694363888,2.027168656
14,0,-23.65459114,273.13,0.395,-1.714437232,0.397575993,-2.555570918,1.144938234,1.972798213
14,0,46.10532614,308.32,0.546,2.358643601,3.063022946,3.103054494,-1.006465455,1.239338198
14,0,15.28692765,310.24,0.403,6.850575422,4.724099322,7.551004887,6.043285489,5.259963834
14,0,-24.35344078,227.33,0.592,1.258700187,-0.123607741,0.568711922,0.33686507,-0.150849184
14,0,-113.6106288,95.49,0.778,-1.688821631,-0.929238585,-0.764826187,1.27697061,-2.093375731
14,0,12.30707051,311.61,0.384,-4.529683239,-2.403779419,-4.343627846,0.175938831,-0.735048776
14,0,11.72601036,310.8,0.385,-7.693855988,-0.480940897,-7.231156826,-0.91790745,-0.324024674
14,0,-7.942042267,302.35,0.336,-6.391989106,-0.99657166,-5.416106355,-3.654940553,-3.34381982
14,0,20.26813066,319.8,0.383,5.509232408,-0.466587613,4.425954086,-3.222514302,-2.308290836
14,0,8.39741637,286.18,0.478,1.51283223,-1.606054083,-1.220464366,-1.077220054,-2.264199799
14,0,-11.06215505,279.77,0.421,-5.610349429,-1.559109125,-5.957902503,-7.291349649,-5.183372529
14,0,-29.45035054,268.25,0.391,0.034363732,0.233116266,2.033900158,-5.840311244,-2.737488869
14,0,6.821311114,307.04,0.38,0.496261028,2.344667211,0.888206328,-6.244683921,-3.981641583
14,0,-114.8888017,165.87,0.465,-0.101685997,3.007270832,-0.243420575,2.167647696,1.795390484
14,0,-11.1741325,283.55,0.404,-4.786337413,4.726344259,-3.147188839,-3.908645988,-3.144080601
14,0,32.38907802,312.69,0.467,-2.694036637,2.063095034,-1.440538279,-4.60517019,-5.243504068
14,0,35.94692765,330.9,0.403,-1.473687489,0.453579561,-2.100550904,2.71728801,4.230737904
14,0,-4.420952046,290.99,0.401,1.67993064,0.131150468,1.726661243,2.743970318,6.059848599
14,0,56.48303291,329,0.501,-0.423822945,4.965644372,-1.336253271,4.538108945,4.431031009
14,0,4.780709609,302.71,0.39,-3.972391801,5.762615354,-3.955366713,-2.299151395,1.385082991
14,0,23.16108554,284.46,0.55,-2.703853421,4.729309433,-2.801358165,-4.965983383,-3.989775082
14,0,-8.870666329,295.24,0.363,-10.69697654,-4.750160669,-9.675588536,-8.447970301,-7.035568113
14,0,20.05240133,305.39,0.445,-2.717100225,-5.004287105,-2.965112647,-8.536098808,-8.891002655
14,0,10.50933367,314.62,0.363,6.15486657,4.733157622,6.351619458,-1.176670575,0.083624915
14,0,8.002228405,304.1,0.398,-10.42966516,-5.678470172,-10.55494375,-7.35521701,-5.785203789
14,0,13.25844645,306.38,0.411,-1.565477807,0.038099081,-0.254020404,-3.859756336,-4.500515368
14,0,2.3495066,295.7,0.41,-4.748135009,-5.810122051,-6.034702161,-4.487274198,-6.020393854
14,0,23.38956674,286.52,0.542,-10.05956637,-5.205253212,-10.30040126,-5.310913026,-5.508234853
14,0,-88.53037312,144.38,0.674,-5.462956027,1.282448017,-4.996702409,-0.955248512,0.222826246
14,0,-52.36717009,246.02,0.388,3.039088864,6.193441667,3.723398054,6.000741959,8.035051408
14,0,-87.89791445,203.85,0.417,0.257356586,0.333353394,0.320614436,-1.773851476,-2.256673315
14,0,55.8460705,324.7,0.517,-0.206898652,4.924573283,-1.454990291,-1.816201339,-2.071551256
14,0,14.48707051,313.79,0.384,0.645247534,4.869706744,0.327117275,-2.616203964,-1.979303609
14,0,38.22879231,309.83,0.505,1.409966912,1.464661164,2.954065429,-1.562452252,-1.06703989
14,0,27.72919081,327.49,0.382,3.652717233,8.922773311,5.036782706,1.221062451,3.15463526
14,0,-1.02614001,312.7,0.321,-2.726933917,2.187192098,-1.655066071,-3.013816228,-0.373718003
14,0,23.15131861,243.47,0.729,-2.048997302,4.269784225,-2.006746047,1.087848841,1.541573696
14,0,-15.97292949,283.33,0.384,-7.293217395,0.825845758,-7.967704296,-2.118410711,-1.077776912
14,0,-23.36307235,271.59,0.403,-3.753413202,1.241299514,-5.959180093,-1.580054231,-0.153492707
14,0,18.11360434,308.03,0.425,0.272584012,8.519935859,-0.674520911,0.473978507,2.828071969
14,0,-5.175967081,297.79,0.368,6.667291817,11.30627632,7.067048717,0.259336457,2.912824909
14,0,41.25928102,295.69,0.58,-5.859292087,2.692518297,-5.974680257,0.252739192,0.387617469
14,0,20.92237126,321.37,0.379,5.41859733,4.715703406,7.94620266,3.960451782,3.64155924
14,0,5.839047954,301.25,0.401,7.617575068,4.616582921,8.30601368,1.891588667,3.145311418
14,0,17.51088254,304.68,0.437,-1.216873606,-0.783952675,-0.931336434,8.152864128,5.373133291
14,0,-29.57731295,264.46,0.407,-1.388343127,-3.635314345,-4.003713287,-0.662065737,-2.378596858
14,0,8.591942688,295.99,0.436,2.281844122,-2.430573962,2.552718835,-4.407970153,-6.136440723
14,0,-0.322297913,286.16,0.44,3.263539004,-2.138968308,3.316285037,-1.336890191,-2.275608953
14,0,-0.676568586,300,0.378,1.077975326,0.726904687,1.946087327,-9.812652856,-8.443676264
14,0,7.633574273,312.66,0.359,5.343574612,2.379875458,5.121619081,-1.932143878,-2.066282979
14,0,30.2258675,324.95,0.404,6.070629063,-0.573366988,4.915877891,-2.373608537,-2.729134731
14,0,5.548273521,309.43,0.364,1.811863247,-0.616616668,1.737523924,6.32919237,5.049908825
14,0,-11.60688437,295.48,0.35,3.461103229,7.776712393,3.246110886,8.229069442,8.885361298
14,0,23.1295066,316.48,0.41,-7.151929818,-4.682340565,-7.911595321,-7.206527054,-7.089954013
14,1,44.80483742,324.19,0.471,-5.714998095,-1.007045377,-5.711391282,-0.282911171,-1.543351793
14,1,-19.53937311,243.82,0.541,-0.07322681,-2.331999873,-0.809417669,0.500297559,0.242663592
14,1,43.38225848,324.37,0.464,-10.54333985,-6.459948565,-8.907699108,-6.733889133,-5.848576338
14,1,30.4089051,321.47,0.42,1.071025659,-2.76156534,-0.158746687,-2.952472832,-4.327494321
14,1,41.93558179,327.96,0.442,-1.750253841,-1.311455189,-1.859980176,-0.926053419,-0.265458782
14,1,27.97116826,323.84,0.399,-0.651832543,1.066877485,0.13772296,-5.220789552,-4.296376244
14,1,-41.16092198,239.14,0.467,5.798829028,6.605195434,6.655366766,-1.013688654,0.852959838
14,1,-3.35384678,300.07,0.366,7.551828309,1.182087802,7.444271779,-3.104842691,-3.039120471
14,1,-6.44714002,276.83,0.454,5.998292722,3.38136673,5.1020769,0.714425125,1.79833575
14,1,24.18635622,301.74,0.479,-3.065443651,-1.886807964,-2.15709139,-7.467752248,-6.403823189
14,1,-1.77717009,296.61,0.388,7.700625068,2.270573663,6.254288054,2.746986471,4.64770712
14,1,-23.93639566,265.98,0.425,-3.577574365,-2.449337425,-5.787476593,0.368759497,0.249024537
14,1,-22.37854603,282.19,0.361,-8.451994921,-1.027520565,-7.117813802,-4.036428675,-2.581157595
14,1,49.67326598,281.21,0.68,7.247868224,7.109504599,8.512737131,-0.058898294,0.567152505
14,1,-87.26834303,191.43,0.474,4.678593485,4.30439156,4.572140908,-1.562656286,-1.310907123
14,1,13.31827352,317.2,0.364,2.749445068,2.715547593,2.769693914,0.847226528,0.179486334
14,1,3.983431414,304.66,0.378,1.110097791,1.189998338,2.064123769,0.975965877,1.959246459
14,1,-4.537741524,276.45,0.464,-1.594000195,1.026389961,-0.516848887,1.085606447,0.286102246
14,1,-219.25814,33.57,0.587,-0.576802754,-0.419227247,-0.475295465,2.423577935,0.63692118
14,1,13.35572464,303.73,0.423,-2.73914692,4.444742899,-1.614629734,-2.830317825,-1.390379713
14,1,-1.109433249,292.47,0.409,4.213661006,1.27161997,4.019530529,-5.101372704,-4.243525995
14,1,-0.474388144,270.44,0.508,3.710105407,3.38582719,2.651078966,-1.691243824,-1.551138322
14,1,25.30392013,308.81,0.453,-5.81826018,1.099621567,-4.071406651,-4.982067496,-3.743898744
14,1,-101.1645611,180.51,0.461,1.619612637,6.487312806,1.857596894,2.65959416,1.817285083
14,1,-21.56155355,271.56,0.411,-3.282726156,2.05621483,-2.965240216,-3.259752996,-4.057515201
14,1,19.38664194,305.64,0.441,-7.896676716,2.355006889,-8.469975662,3.257916093,2.27247617
14,1,31.27246148,286.39,0.577,-9.605922122,-7.605475426,-12.3113728,-6.763981998,-7.686788953
14,1,-71.45553851,244.56,0.311,0.286229595,2.688190046,-0.624250554,-0.82385283,0.633711039
14,1,16.95569457,322.44,0.357,1.385910924,2.353148239,1.84070051,2.773326427,1.866417933
14,1,37.51558179,323.54,0.442,4.45889365,3.855272644,5.038400173,-0.026637017,-0.063405408
14,1,-2.737628736,297.71,0.379,-0.167583532,2.541874666,-1.845556872,-0.618509683,-0.49060423
14,1,34.16816073,318.59,0.449,-4.107297025,4.331829331,-4.414740127,-2.268418176,-0.810802915
14,1,17.25211562,293.89,0.483,-0.43358881,-5.432913328,1.000861574,-5.949845627,-5.127277157
14,1,-24.26017761,262.68,0.438,-0.125118438,2.66671041,-1.100805678,-1.373736785,0.402349604
14,1,-0.14923025,267.56,0.522,-1.066464971,0.897465856,-2.391811807,-5.110612974,-3.021048932
14,1,-10.09000468,266.09,0.485,7.298924496,6.49592751,6.086071086,3.003024735,3.474953905
14,1,-119.8733581,166.38,0.441,1.003888638,-4.451511458,-1.30978519,-4.731841519,-4.68613213
14,1,43.205469,309.77,0.527,0.915641842,-1.724153142,-1.841470628,-4.333964929,-4.243704355
14,1,9.867243441,298.41,0.431,10.65937065,6.621575029,9.584182286,6.5029082,9.397674581
14,1,15.19434871,311.75,0.396,5.099186778,-0.272070101,2.647517911,4.445767473,3.591379345
14,1,2.702085547,294.45,0.417,4.792138747,5.344155977,3.765283225,1.425245247,3.861091274
14,1,-9.300952046,286.11,0.401,2.732543443,-4.581932526,1.921356023,2.272359699,0.63564739
14,1,32.81833366,306.48,0.496,0.674928242,-4.439932993,1.088898743,-1.080576812,-1.711913234
14,1,7.192401334,292.53,0.445,4.303111001,5.020978526,4.770460331,-3.693368666,-3.908049687
14,1,11.19070961,309.12,0.39,-3.749852005,2.152574082,-3.535740131,0.898474678,1.345569007
14,1,-6.69361371,255.75,0.545,5.150247348,5.498691182,6.95230732,-0.283544754,-0.534512958
14,1,60.56868701,232.81,0.939,8.384657684,6.603133829,9.512491894,8.24021554,7.79065356
14,1,23.32830359,312.1,0.43,0.791878827,5.435389318,3.493814582,5.015561745,6.087745169
14,1,29.74695772,309.59,0.469,-5.482657169,-1.370083922,-4.216920161,-1.31780726,-0.443746214
14,1,-60.54014754,211.29,0.504,0.96572995,5.874133499,2.36678106,5.186077699,6.741180254
14,1,6.998589308,304.47,0.392,-10.42190522,-1.223736165,-9.214307499,-1.253824283,-1.497067242
14,1,18.8510254,310.37,0.418,4.732520169,8.226056626,3.223461203,15.69025171,15.07789239
14,1,22.74572464,313.12,0.423,-2.295758864,4.115647303,-4.425659427,7.516008258,7.470808713
14,1,-7.931267833,293.89,0.373,-6.944985277,2.187153597,-5.382423723,-1.182787585,2.537028526
14,1,72.01942388,330.8,0.561,9.19049322,10.63122052,11.14655163,2.056577045,4.477183801
14,1,-1.577598666,283.76,0.445,-7.536864933,0.799761803,-4.468585226,-5.329474315,-4.076304871
14,1,-70.11668137,211.1,0.463,7.405713784,4.768258823,7.147292018,-0.501620751,-0.864239544
14,1,29.08211562,305.72,0.483,0.641067487,2.331395121,0.761317236,-1.445383016,-3.749751716
14,1,20.28392013,303.79,0.453,-5.107715849,-5.568135751,-6.225058639,-4.852714099,-4.049942804
14,1,-4.088373099,289.72,0.408,-2.609833672,-6.05894745,-3.325482133,-2.44700289,-0.795852897
14,1,96.43340884,332.32,0.661,4.515614917,-4.068187739,2.65157288,-4.639115129,-6.942861464
14,1,-43.74785431,217.78,0.549,1.852276217,2.817165256,2.154276316,-2.063029125,-2.258758062
14,1,-14.17003475,277.12,0.419,7.768966336,6.529551882,11.56663079,6.593953662,7.967909668
14,1,18.1912284,283.84,0.531,-0.698036867,0.601110279,2.647466314,-1.364701681,-1.831315756
14,1,24.53985246,296.37,0.504,0.809161405,2.28046597,-0.368056854,0.23162551,1.962832719
14,1,1.083604343,291,0.425,0.224892681,1.717208081,-1.860843948,3.77932857,4.035112863
14,2,13.42403292,316.39,0.368,-5.11893113,-2.698181199,-4.594032359,-2.45095323,-3.071190191
14,2,13.08357427,318.11,0.359,-8.407588206,-7.662959425,-9.291650486,-6.564232796,-5.321183433
14,2,-47.98671144,248.34,0.397,1.371451879,1.70162178,2.023273513,-2.472532851,-3.453138569
14,2,43.05755923,325.19,0.459,2.089981041,-0.366244822,0.77108826,-1.067797258,-1.695004519
14,2,9.746010361,308.82,0.385,-3.936675837,-1.642493923,-3.895030272,-2.604300007,-2.390899172
14,2,55.97604043,339.94,0.451,-2.198837608,1.291795921,-2.183466085,-5.118523791,-4.377128705
14,2,23.01495021,321.86,0.386,-7.67621669,-4.409139294,-8.812125683,-5.367042497,-5.991183986
14,2,4.481912618,306.99,0.37,-7.525003659,-2.668559859,-8.433404493,-4.770841718,-1.744258359
14,2,-60.20003475,231.09,0.419,-0.063623893,2.649472889,0.870588712,-1.26943129,0.586139419
14,2,-55.064734,237.37,0.414,-0.024447322,-0.251840853,0.030488903,2.200803397,3.123340228
14,2,-12.09533551,278.05,0.424,4.690332143,-1.109770631,2.546047409,-0.096175752,0.631380737
14,2,42.43420585,334.64,0.415,-2.30538868,-4.430044388,-2.466620602,-3.290659241,-4.666746368
14,2,21.45191262,323.96,0.37,-8.12012552,-3.019368234,-8.261291671,-4.402082756,-4.822540719
14,2,17.0079878,312.19,0.402,-2.568949681,-2.65962468,-2.923805491,-1.042650619,-1.322456629
14,2,17.69936374,306.7,0.429,-8.445354662,-6.027224064,-8.45920577,-1.567560996,-2.779616507
14,2,13.42512314,301.51,0.433,0.425986244,0.633281351,2.856624404,-3.399992429,-3.604113968
14,2,-4.357741524,276.63,0.464,-1.41168986,0.88406108,-1.253046264,-2.114356254,-1.087890016
14,2,23.35707051,322.66,0.384,-9.140900461,-6.545230313,-9.877720499,-7.699175626,-6.671843902
14,2,43.31830359,332.09,0.43,-3.847847851,-2.308982965,-3.852652949,-6.490611032,-6.620329618
14,2,14.0495066,307.4,0.41,5.204776488,1.834519317,3.801072359,-2.546572298,-2.701738438
14,2,7.346784795,297.95,0.422,1.452699718,5.987612166,1.513760149,2.81949386,3.434928775
14,2,-9.371124975,296.8,0.354,-7.750335668,-7.862270631,-7.784305,-8.418779194,-8.255007723
14,2,-11.47717009,286.91,0.388,-8.65302259,-2.935196528,-7.768749309,-7.553407967,-6.406755862
14,2,27.13504042,280.65,0.584,-11.23578548,-8.027978671,-12.88535895,-3.438512392,-4.164853537
14,2,-8.530207683,293.52,0.372,-5.287873343,3.102656981,-3.674899006,-4.128650546,-4.507667749
14,2,-13.20381671,275.11,0.432,-3.607852425,3.752057069,-5.902814853,-0.507512087,-2.703081649
14,2,3.538875025,309.71,0.354,3.990564158,-0.331439945,3.519475389,3.819293898,3.449170548
14,2,35.18070961,333.11,0.39,-6.189852225,2.60128028,-5.832040238,-1.624941017,0.739138721
14,2,36.27558179,322.3,0.442,4.354904325,-0.665701418,3.386763093,-0.077580743,-0.246485673
14,2,1.457356229,309.46,0.346,-2.748249612,0.257758648,-3.499132884,2.325545093,2.422516547
14,2,22.0937472,316.36,0.406,1.479138785,-3.748055558,2.375986404,-9.834293693,-9.225467122
14,2,-167.1222077,74.03,0.638,5.610437556,1.798278918,2.911384824,2.269959033,1.216979871
14,2,16.28936374,305.29,0.429,-8.558510002,-3.613583747,-9.91565268,-9.180244148,-8.549513796
14,2,-143.3566513,122.75,0.529,-4.328406255,-1.629637159,-5.544826901,-7.351055592,-5.255507106
14,2,-72.52688437,234.56,0.35,-2.833313498,1.643488612,-4.240068412,-6.063028947,-2.180557393
14,2,1.628017874,281.7,0.468,1.481568912,0.731184966,-1.748380377,-5.297413081,-3.331412216
14,2,-22.12060619,251.77,0.495,1.653452792,3.904516333,2.21405948,-0.761699316,1.978127238
14,2,-45.23289942,238.96,0.45,-0.904106481,5.544374428,-0.720545822,-3.377668552,-1.447886809
14,2,23.96306298,281.37,0.567,-0.351167511,2.013996611,0.588520309,0.219123254,0.259591115
14,2,-31.57544829,239.11,0.509,-2.724661035,-0.326958711,-2.699089701,-1.320408468,-0.842282337
14,2,12.66268705,306.7,0.407,1.048366605,1.516431201,0.349746639,3.588739298,2.120734715
14,2,-22.90807989,199.7,0.719,0.916140547,6.35887663,1.28514618,2.096596005,2.939508734
14,2,12.63678479,303.24,0.422,-3.926065244,0.521107742,-3.853166294,1.463661165,3.502658979
14,2,-13.50238063,238.41,0.591,-3.910740288,-4.280456568,-3.736330503,-2.531073444,-2.5359014
14,2,12.92059682,291.39,0.475,5.118610006,2.611442985,2.710711747,4.705356501,4.913438025
14,2,-3.908688886,296.31,0.38,-0.73947976,-0.702930474,-1.818505172,1.063090364,0.24329624
